Stock,2009-04-01,2012-04-02,2015-04-01,2018-04-02,2021-04-01,2024-04-01
vr_sme.csv,,,,,,114.95
vraj.csv,,,,,,
vrllog.csv,,,,386.05,233.4,560.5
vscl_sme.csv,,,,87.95,,32.55
vssl.csv,,,16.85,72.95,71.8,215.7
vstind.csv,20.45,136.35,141.45,273.9,305.8,327.55
vstl.csv,,,,,,276.25
vsttillers.csv,,463.25,1282.25,2627.3,1833.7,3343.95
vtl.csv,10.05,40.2,110.95,243.4,253.85,441.0
waareeener.csv,,,,,,
wabag.csv,,212.2,827.75,494.8,256.6,775.45
walchannag.csv,96.75,85.7,205.2,182.55,64.8,212.4
walpar_sme.csv,,,,,,55.25
wanbury.csv,34.75,21.15,65.35,33.15,86.4,153.55
wcil.csv,,,,,,
wealth.csv,,,,104.95,131.3,615.7
webelsolar.csv,37.5,19.7,22.1,92.3,43.65,462.45
weizmanind.csv,,8.95,11.85,44.3,44.35,121.9
wel.csv,,,,,,71.35
welcorp.csv,,136.1,56.1,135.75,147.3,551.75
welent.csv,,31.95,32.4,147.1,113.9,312.0
welinv.csv,,32.0,35.2,149.2,393.65,748.45
welspunliv.csv,2.05,4.6,37.9,57.7,84.75,154.6
wendt.csv,403.9,1649.15,1739.0,2541.65,3189.0,11427.1
westlife.csv,,,,,456.0,802.0
wewin.csv,,,,,14.25,71.55
wheels.csv,54.95,302.7,633.5,1116.4,458.7,604.3
whirlpool.csv,,205.45,727.75,1540.9,2223.65,1251.25
willamagor.csv,20.0,44.65,65.85,91.0,18.8,36.3
windlas.csv,,,,,,540.35
windmachin.csv,,16.0,19.85,102.3,32.05,80.15
winny_sme.csv,,,,,,
winsol_sme.csv,,,,,,
winsome.csv,,,,,,3.0
wipl.csv,,,,44.5,58.05,155.25
wipro.csv,28.4,83.1,118.7,108.6,208.2,242.5
wockpharma.csv,75.65,606.55,1871.5,749.45,428.25,598.7
wol3d_sme.csv,,,,,,
womancart_sme.csv,,,,,,
wonderla.csv,,,264.5,352.55,202.55,993.4
worth.csv,,,,98.05,51.85,105.95
wsi.csv,30.3,27.05,10.95,5.75,6.85,151.6
wstcstpapr.csv,39.15,49.55,52.25,254.1,247.9,612.6
wticab_sme.csv,,,,,,204.45
xchanging.csv,72.7,18.9,32.1,57.7,66.6,121.15
xelpmoc.csv,,,,,266.5,120.4
xproindia.csv,10.1,30.95,20.0,33.7,51.15,1113.8
xtglobal.csv,,,,,,
yaari.csv,,8.6,13.2,211.55,113.7,9.4
yasho.csv,,,,,,1650.1
yashoptics_sme.csv,,,,,,
yatharth.csv,,,,,,423.85
yatra.csv,,,,,,147.1
yccl_sme.csv,,,,,,27.4
yesbank.csv,10.35,74.6,169.55,306.25,15.7,24.45
yudiz_sme.csv,,,,,,72.7
yuken.csv,,,,,,819.1
zaggle.csv,,,,,,282.35
zeal_sme.csv,,,,,,
zeel.csv,2.4,5.95,340.85,578.95,209.25,147.1
zeelearn.csv,,14.85,37.0,36.5,10.95,6.45
zeemedia.csv,32.8,10.35,18.25,39.25,6.5,11.55
zenithdrug_sme.csv,,,,,,65.6
zenithexpo.csv,,48.65,,48.45,67.85,178.1
zenithstl.csv,10.35,4.25,0.95,1.9,0.7,7.85
zensartech.csv,8.0,36.05,135.85,181.85,274.75,610.1
zentec.csv,,,55.7,115.15,79.65,945.6
zfcvindia.csv,,1589.55,5817.55,7950.45,6421.9,15276.65
zimlab.csv,,,,,,96.75
zodiac.csv,,,,28.0,,394.85
zodiacloth.csv,81.75,202.7,276.5,167.0,97.45,112.35
zomato.csv,,,,,,184.5
zota.csv,,,,216.05,144.85,480.05
ztech_sme.csv,,,,,,
zuari.csv,,,252.1,495.6,91.3,184.3
zuariind.csv,143.5,498.3,100.65,176.7,83.6,336.5
zyduslife.csv,36.55,150.05,358.05,385.05,441.8,999.8
zyduswell.csv,,399.8,1021.1,1215.45,1985.0,1506.8
